item_id,case_id,source_file,source_line,conclusion,reason,current_evidence,source_text
A13-031:L0003,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,3,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),> 目的：让旧计划可以停止继续领取工作，同时不伪造“已 complete”。  
A13-031:L0004,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,4,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),> 本文件只表达新版视角；真正向旧目录写 terminal notice 必须等 `CA-306`，并由旧计划单一 owner 执行。
A13-031:L0008,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,8,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),严格 current-triplet 分类的71项结果：
A13-031:L0010,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,10,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| 分类 | 数量 | 含义 |
A13-031:L0012,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,12,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| `implemented_not_independently_verified` | 31 | 有代码/机制资产，但没有当前triplet独立证据 |
A13-031:L0013,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,13,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| `contradicted_by_current_behavior` | 26 | 当前源码、真实用户链或强RED直接反证旧完成范围 |
A13-031:L0014,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,14,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| `stale_evidence` | 9 | 旧triplet可能成立，但当前组合、数据、配置或索引已漂移 |
A13-031:L0015,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,15,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| `pending` | 5 | FC-1501～1505 明确未完成 |
A13-031:L0016,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,16,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| `verified_complete_current` | 0 | 无一项可直接继承旧标签宣称当前完整 |
A13-031:L0018,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,18,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),`verified_complete_current=0` 不等于“所有代码都没做”，而是拒绝把历史 receipt 自动当作当前保证。保留资产在新计划通过 `already_satisfied` 快速路径复验，不重复重写。
A13-031:L0022,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,22,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),缩写：`I`=implemented_not_independently_verified，`C`=contradicted，`S`=stale，`P`=pending。
A13-031:L0024,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,24,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| 旧项 | 类 | 最小可保留资产/当前反例 | 新 successor |
A13-031:L0026,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,26,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-000 | S | 历史仓库基线 | CA-002/004 |
A13-031:L0027,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,27,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-001 | S | 历史数据/问题基线 | CA-002/004、ZR-001 |
A13-031:L0028,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,28,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-002 | S | 旧计划完整性清单 | CA-001/004 |
A13-031:L0029,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,29,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-101 | I | contract registry骨架 | CA-101/102、ZR-101 |
A13-031:L0030,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,30,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-102 | C | command登记不等于本次执行 | CA-104 |
A13-031:L0031,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,31,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-103 | C | structural receipt被误作accept验证 | CA-102/103/107/108 |
A13-031:L0032,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,32,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-104 | C | current manifest陈旧且只验baseline descendant | CA-002、ZR-105、CA-201 |
A13-031:L0033,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,33,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-201～205 | I | RuntimePolicy/CAS/apply/rollback资产 | ZR-101、ZR-401/404、ZR-1002/1003；CA-003验证每个flag真caller |
A13-031:L0034,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,34,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-301 | I | RootPolicy schema基础 | ZR-401 |
A13-031:L0035,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,35,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-302 | I | adapter registry基础 | ZR-402 |
A13-031:L0036,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,36,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-303 | I | scanner/admission seam | ZR-402/403 |
A13-031:L0037,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,37,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-304 | C | v2 shadow/active与生产路径分叉 | ZR-403/404、CA-003 |
A13-031:L0038,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,38,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-305 | I | shadow parity工具 | ZR-409、ZR-1003/1004、CA-304 |
A13-031:L0039,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,39,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-401～405 | I | migration bucket/journal/rollback资产 | ZR-304/305、ZR-1005；不得强绑不可证明产物 |
A13-031:L0040,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,40,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-501 | C | external root handle目标未贯穿filing | ZR-401/404/405 |
A13-031:L0041,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,41,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-502 | I | sidecar adapter资产 | ZR-501/502 |
A13-031:L0042,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,42,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-503 | I | path/identity候选资产 | ZR-402/403/501/502 |
A13-031:L0043,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,43,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-504 | S | canary非排他且receipt revision混乱 | CA-103、ZR-409、ZR-802/806 |
A13-031:L0044,A13-031,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/legacy_transition_matrix.md,44,supported_scoped,71FC、10waves、痛点逐行映射保留来源和successor，可追溯；FC150x重复为闭环分组。只证登记完整，successor执行充分性由CA/ZR独立条目复核。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),| FC-505 | C | 实际选中companies，不证明Dropbox-only | ZR-405/409、ZR-806、CA-302 |
